# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-10-31 07:34:21 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10126000 BEAR RIVER NEAR CORINNE, UT
# -----------------------------------------------------------------------------------
#
# Data provided for site 10126000
#            TS   parameter     statistic     Description
#        143472       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	143472_00060_00003	143472_00060_00003_cd
USGS	10126000	1951-07-09	203	A
USGS	10126000	1951-07-10	691	A
USGS	10126000	1951-07-11	591	A
USGS	10126000	1951-07-12	688	A
USGS	10126000	1951-07-13	1100	A
USGS	10126000	1951-07-14	1130	A
USGS	10126000	1951-07-15	1150	A
USGS	10126000	1951-07-16	525	A
USGS	10126000	1951-07-17	651	A
USGS	10126000	1951-07-18	919	A
USGS	10126000	1951-07-19	852	A
USGS	10126000	1951-07-20	614	A
USGS	10126000	1951-07-21	873	A
USGS	10126000	1951-07-22	1130	A
USGS	10126000	1951-07-23	876	A
USGS	10126000	1951-07-24	1220	A
USGS	10126000	1951-07-25	1560	A
USGS	10126000	1951-07-26	1230	A
USGS	10126000	1951-07-27	1310	A
USGS	10126000	1951-07-28	1380	A
USGS	10126000	1951-07-29	1320	A
USGS	10126000	1951-07-30	735	A
USGS	10126000	1951-07-31	1310	A
USGS	10126000	1951-08-01	1400	A
USGS	10126000	1951-08-02	1040	A
USGS	10126000	1951-08-03	1130	A
USGS	10126000	1951-08-04	1120	A
USGS	10126000	1951-08-05	1530	A
USGS	10126000	1951-08-06	2190	A
USGS	10126000	1951-08-07	2120	A
USGS	10126000	1951-08-08	2030	A
USGS	10126000	1951-08-09	1820	A
USGS	10126000	1951-08-10	2520	A
USGS	10126000	1951-08-11	2460	A
USGS	10126000	1951-08-12	2110	A
USGS	10126000	1951-08-13	989	A
USGS	10126000	1951-08-14	1870	A
USGS	10126000	1951-08-15	1800	A
USGS	10126000	1951-08-16	1520	A
USGS	10126000	1951-08-17	1630	A
USGS	10126000	1951-08-18	1350	A
USGS	10126000	1951-08-19	969	A
USGS	10126000	1951-08-20	382	A
USGS	10126000	1951-08-21	1210	A
USGS	10126000	1951-08-22	1230	A
USGS	10126000	1951-08-23	1080	A
USGS	10126000	1951-08-24	1230	A
USGS	10126000	1951-08-25	992	A
USGS	10126000	1951-08-26	1230	A
USGS	10126000	1951-08-27	565	A
USGS	10126000	1951-08-28	1180	A
USGS	10126000	1951-08-29	1510	A
USGS	10126000	1951-08-30	1360	A
USGS	10126000	1951-08-31	1530	A
USGS	10126000	1951-09-01	1330	A
USGS	10126000	1951-09-02	1780	A
USGS	10126000	1951-09-03	916	A
USGS	10126000	1951-09-04	746	A
USGS	10126000	1951-09-05	1220	A
USGS	10126000	1951-09-06	1560	A
USGS	10126000	1951-09-07	2030	A
USGS	10126000	1951-09-08	1710	A
USGS	10126000	1951-09-09	1740	A
USGS	10126000	1951-09-10	621	A
USGS	10126000	1951-09-11	1500	A
USGS	10126000	1951-09-12	1300	A
USGS	10126000	1951-09-13	1250	A
USGS	10126000	1951-09-14	1330	A
USGS	10126000	1951-09-15	1310	A
USGS	10126000	1951-09-16	1240	A
USGS	10126000	1951-09-17	1090	A
USGS	10126000	1951-09-18	1760	A
USGS	10126000	1951-09-19	1710	A
USGS	10126000	1951-09-20	1320	A
USGS	10126000	1951-09-21	1820	A
USGS	10126000	1951-09-22	1680	A
USGS	10126000	1951-09-23	1450	A
USGS	10126000	1951-09-24	996	A
USGS	10126000	1951-09-25	1580	A
USGS	10126000	1951-09-26	1260	A
USGS	10126000	1951-09-27	1660	A
USGS	10126000	1951-09-28	1920	A
USGS	10126000	1951-09-29	1660	A
USGS	10126000	1951-09-30	1670	A
USGS	10126000	1951-10-01	1700	A
USGS	10126000	1951-10-02	2230	A
USGS	10126000	1951-10-03	2180	A
USGS	10126000	1951-10-04	2130	A
USGS	10126000	1951-10-05	2170	A
USGS	10126000	1951-10-06	2150	A
USGS	10126000	1951-10-07	1940	A
USGS	10126000	1951-10-08	1830	A
USGS	10126000	1951-10-09	2190	A
USGS	10126000	1951-10-10	2210	A
USGS	10126000	1951-10-11	1930	A
USGS	10126000	1951-10-12	2010	A
USGS	10126000	1951-10-13	2040	A
USGS	10126000	1951-10-14	1940	A
USGS	10126000	1951-10-15	1360	A
USGS	10126000	1951-10-16	1660	A
USGS	10126000	1951-10-17	1900	A
USGS	10126000	1951-10-18	1910	A
USGS	10126000	1951-10-19	1710	A
USGS	10126000	1951-10-20	1860	A
USGS	10126000	1951-10-21	1930	A
USGS	10126000	1951-10-22	1720	A
USGS	10126000	1951-10-23	2230	A
USGS	10126000	1951-10-24	2310	A
USGS	10126000	1951-10-25	2050	A
USGS	10126000	1951-10-26	1840	A
USGS	10126000	1951-10-27	1830	A
USGS	10126000	1951-10-28	1850	A
USGS	10126000	1951-10-29	1360	A
USGS	10126000	1951-10-30	2040	A
USGS	10126000	1951-10-31	1800	A
USGS	10126000	1951-11-01	2150	A
USGS	10126000	1951-11-02	2530	A
USGS	10126000	1951-11-03	2080	A
USGS	10126000	1951-11-04	1690	A
USGS	10126000	1951-11-05	1510	A
USGS	10126000	1951-11-06	1920	A
USGS	10126000	1951-11-07	2000	A
USGS	10126000	1951-11-08	1900	A
USGS	10126000	1951-11-09	2130	A
USGS	10126000	1951-11-10	1900	A
USGS	10126000	1951-11-11	1900	A
USGS	10126000	1951-11-12	1920	A
USGS	10126000	1951-11-13	2490	A
USGS	10126000	1951-11-14	2600	A
USGS	10126000	1951-11-15	2370	A
USGS	10126000	1951-11-16	2470	A
USGS	10126000	1951-11-17	2060	A
USGS	10126000	1951-11-18	2020	A
USGS	10126000	1951-11-19	1800	A
USGS	10126000	1951-11-20	1440	A
USGS	10126000	1951-11-21	2170	A
USGS	10126000	1951-11-22	2390	A
USGS	10126000	1951-11-23	2030	A
USGS	10126000	1951-11-24	2310	A
USGS	10126000	1951-11-25	2010	A
USGS	10126000	1951-11-26	2160	A
USGS	10126000	1951-11-27	2110	A
USGS	10126000	1951-11-28	2110	A
USGS	10126000	1951-11-29	2170	A
USGS	10126000	1951-11-30	2140	A
USGS	10126000	1951-12-01	2110	A
USGS	10126000	1951-12-02	2300	A
USGS	10126000	1951-12-03	2580	A
USGS	10126000	1951-12-04	2630	A
USGS	10126000	1951-12-05	2120	A
USGS	10126000	1951-12-06	2240	A
USGS	10126000	1951-12-07	2700	A
USGS	10126000	1951-12-08	1700	A
USGS	10126000	1951-12-09	1500	A
USGS	10126000	1951-12-10	1800	A
USGS	10126000	1951-12-11	1500	A
USGS	10126000	1951-12-12	1500	A
USGS	10126000	1951-12-13	1700	A
USGS	10126000	1951-12-14	1700	A
USGS	10126000	1951-12-15	2700	A
USGS	10126000	1951-12-16	2200	A
USGS	10126000	1951-12-17	1800	A
USGS	10126000	1951-12-18	2200	A
USGS	10126000	1951-12-19	2900	A
USGS	10126000	1951-12-20	2500	A
USGS	10126000	1951-12-21	3000	A
USGS	10126000	1951-12-22	1900	A
USGS	10126000	1951-12-23	2700	A
USGS	10126000	1951-12-24	2000	A
USGS	10126000	1951-12-25	2000	A
USGS	10126000	1951-12-26	2500	A
USGS	10126000	1951-12-27	2300	A
USGS	10126000	1951-12-28	2300	A
USGS	10126000	1951-12-29	2500	A
USGS	10126000	1951-12-30	1700	A
USGS	10126000	1951-12-31	1800	A
USGS	10126000	1952-01-01	2100	A
USGS	10126000	1952-01-02	2700	A
USGS	10126000	1952-01-03	2800	A
USGS	10126000	1952-01-04	2500	A
USGS	10126000	1952-01-05	2000	A
USGS	10126000	1952-01-06	1800	A
USGS	10126000	1952-01-07	1200	A
USGS	10126000	1952-01-08	2000	A
USGS	10126000	1952-01-09	1800	A
USGS	10126000	1952-01-10	2000	A
USGS	10126000	1952-01-11	2100	A
USGS	10126000	1952-01-12	2400	A
USGS	10126000	1952-01-13	2100	A
USGS	10126000	1952-01-14	2200	A
USGS	10126000	1952-01-15	2400	A
USGS	10126000	1952-01-16	2800	A
USGS	10126000	1952-01-17	2400	A
USGS	10126000	1952-01-18	3200	A
USGS	10126000	1952-01-19	2700	A
USGS	10126000	1952-01-20	2400	A
USGS	10126000	1952-01-21	2700	A
USGS	10126000	1952-01-22	3000	A
USGS	10126000	1952-01-23	2700	A
USGS	10126000	1952-01-24	2300	A
USGS	10126000	1952-01-25	2400	A
USGS	10126000	1952-01-26	2400	A
USGS	10126000	1952-01-27	2600	A
USGS	10126000	1952-01-28	2800	A
USGS	10126000	1952-01-29	2800	A
USGS	10126000	1952-01-30	3000	A
USGS	10126000	1952-01-31	2800	A
USGS	10126000	1952-02-01	2500	A
USGS	10126000	1952-02-02	2600	A
USGS	10126000	1952-02-03	2600	A
USGS	10126000	1952-02-04	2600	A
USGS	10126000	1952-02-05	3300	A
USGS	10126000	1952-02-06	3100	A
USGS	10126000	1952-02-07	2700	A
USGS	10126000	1952-02-08	2700	A
USGS	10126000	1952-02-09	2600	A
USGS	10126000	1952-02-10	2500	A
USGS	10126000	1952-02-11	2000	A
USGS	10126000	1952-02-12	2300	A
USGS	10126000	1952-02-13	2400	A
USGS	10126000	1952-02-14	2000	A
USGS	10126000	1952-02-15	2500	A
USGS	10126000	1952-02-16	2500	A
USGS	10126000	1952-02-17	1600	A
USGS	10126000	1952-02-18	2000	A
USGS	10126000	1952-02-19	2600	A
USGS	10126000	1952-02-20	2500	A
USGS	10126000	1952-02-21	2700	A
USGS	10126000	1952-02-22	2300	A
USGS	10126000	1952-02-23	2600	A
USGS	10126000	1952-02-24	2100	A
USGS	10126000	1952-02-25	2300	A
USGS	10126000	1952-02-26	2500	A
USGS	10126000	1952-02-27	2200	A
USGS	10126000	1952-02-28	1900	A
USGS	10126000	1952-02-29	1600	A
USGS	10126000	1952-03-01	2000	A
USGS	10126000	1952-03-02	2200	A
USGS	10126000	1952-03-03	2500	A
USGS	10126000	1952-03-04	3000	A
USGS	10126000	1952-03-05	3200	A
USGS	10126000	1952-03-06	2600	A
USGS	10126000	1952-03-07	2800	A
USGS	10126000	1952-03-08	2600	A
USGS	10126000	1952-03-09	2400	A
USGS	10126000	1952-03-10	2000	A
USGS	10126000	1952-03-11	2400	A
USGS	10126000	1952-03-12	2100	A
USGS	10126000	1952-03-13	2200	A
USGS	10126000	1952-03-14	2700	A
USGS	10126000	1952-03-15	2700	A
USGS	10126000	1952-03-16	2700	A
USGS	10126000	1952-03-17	1800	A
USGS	10126000	1952-03-18	2700	A
USGS	10126000	1952-03-19	2500	A
USGS	10126000	1952-03-20	2720	A
USGS	10126000	1952-03-21	2760	A
USGS	10126000	1952-03-22	2710	A
USGS	10126000	1952-03-23	2560	A
USGS	10126000	1952-03-24	2480	A
USGS	10126000	1952-03-25	2680	A
USGS	10126000	1952-03-26	3000	A
USGS	10126000	1952-03-27	2960	A
USGS	10126000	1952-03-28	2700	A
USGS	10126000	1952-03-29	2800	A
USGS	10126000	1952-03-30	2940	A
USGS	10126000	1952-03-31	3310	A
USGS	10126000	1952-04-01	4060	A
USGS	10126000	1952-04-02	4260	A
USGS	10126000	1952-04-03	4300	A
USGS	10126000	1952-04-04	4400	A
USGS	10126000	1952-04-05	5560	A
USGS	10126000	1952-04-06	6360	A
USGS	10126000	1952-04-07	6620	A
USGS	10126000	1952-04-08	6740	A
USGS	10126000	1952-04-09	6920	A
USGS	10126000	1952-04-10	7030	A
USGS	10126000	1952-04-11	6900	A
USGS	10126000	1952-04-12	6440	A
USGS	10126000	1952-04-13	5830	A
USGS	10126000	1952-04-14	5080	A
USGS	10126000	1952-04-15	5340	A
USGS	10126000	1952-04-16	5460	A
USGS	10126000	1952-04-17	5620	A
USGS	10126000	1952-04-18	6010	A
USGS	10126000	1952-04-19	5610	A
USGS	10126000	1952-04-20	5110	A
USGS	10126000	1952-04-21	5160	A
USGS	10126000	1952-04-22	5340	A
USGS	10126000	1952-04-23	5490	A
USGS	10126000	1952-04-24	5460	A
USGS	10126000	1952-04-25	5460	A
USGS	10126000	1952-04-26	5640	A
USGS	10126000	1952-04-27	5800	A
USGS	10126000	1952-04-28	6000	A
USGS	10126000	1952-04-29	6340	A
USGS	10126000	1952-04-30	6560	A
USGS	10126000	1952-05-01	6840	A
USGS	10126000	1952-05-02	7070	A
USGS	10126000	1952-05-03	7160	A
USGS	10126000	1952-05-04	7180	A
USGS	10126000	1952-05-05	7110	A
USGS	10126000	1952-05-06	7100	A
USGS	10126000	1952-05-07	6900	A
USGS	10126000	1952-05-08	6740	A
USGS	10126000	1952-05-09	6650	A
USGS	10126000	1952-05-10	6350	A
USGS	10126000	1952-05-11	5820	A
USGS	10126000	1952-05-12	4880	A
USGS	10126000	1952-05-13	4620	A
USGS	10126000	1952-05-14	4190	A
USGS	10126000	1952-05-15	3850	A
USGS	10126000	1952-05-16	3670	A
USGS	10126000	1952-05-17	3880	A
USGS	10126000	1952-05-18	3780	A
USGS	10126000	1952-05-19	3460	A
USGS	10126000	1952-05-20	3150	A
USGS	10126000	1952-05-21	2400	A
USGS	10126000	1952-05-22	3250	A
USGS	10126000	1952-05-23	3860	A
USGS	10126000	1952-05-24	3960	A
USGS	10126000	1952-05-25	3960	A
USGS	10126000	1952-05-26	3940	A
USGS	10126000	1952-05-27	3810	A
USGS	10126000	1952-05-28	3860	A
USGS	10126000	1952-05-29	3790	A
USGS	10126000	1952-05-30	3840	A
USGS	10126000	1952-05-31	3860	A
USGS	10126000	1952-06-01	3760	A
USGS	10126000	1952-06-02	3620	A
USGS	10126000	1952-06-03	3240	A
USGS	10126000	1952-06-04	3060	A
USGS	10126000	1952-06-05	2790	A
USGS	10126000	1952-06-06	2130	A
USGS	10126000	1952-06-07	2420	A
USGS	10126000	1952-06-08	2140	A
USGS	10126000	1952-06-09	2510	A
USGS	10126000	1952-06-10	2210	A
USGS	10126000	1952-06-11	2090	A
USGS	10126000	1952-06-12	1740	A
USGS	10126000	1952-06-13	1820	A
USGS	10126000	1952-06-14	2130	A
USGS	10126000	1952-06-15	1890	A
USGS	10126000	1952-06-16	1710	A
USGS	10126000	1952-06-17	1760	A
USGS	10126000	1952-06-18	1590	A
USGS	10126000	1952-06-19	1370	A
USGS	10126000	1952-06-20	1700	A
USGS	10126000	1952-06-21	1040	A
USGS	10126000	1952-06-22	434	A
USGS	10126000	1952-06-23	309	A
USGS	10126000	1952-06-24	346	A
USGS	10126000	1952-06-25	1400	A
USGS	10126000	1952-06-26	2000	A
USGS	10126000	1952-06-27	2230	A
USGS	10126000	1952-06-28	2470	A
USGS	10126000	1952-06-29	2650	A
USGS	10126000	1952-06-30	2440	A
USGS	10126000	1952-07-01	2410	A
USGS	10126000	1952-07-02	2500	A
USGS	10126000	1952-07-03	2340	A
USGS	10126000	1952-07-04	1820	A
USGS	10126000	1952-07-05	891	A
USGS	10126000	1952-07-06	1750	A
USGS	10126000	1952-07-07	1090	A
USGS	10126000	1952-07-08	1130	A
USGS	10126000	1952-07-09	863	A
USGS	10126000	1952-07-10	554	A
USGS	10126000	1952-07-11	435	A
USGS	10126000	1952-07-12	731	A
USGS	10126000	1952-07-13	276	A
USGS	10126000	1952-07-14	183	A
USGS	10126000	1952-07-15	193	A
USGS	10126000	1952-07-16	578	A
USGS	10126000	1952-07-17	434	A
USGS	10126000	1952-07-18	416	A
USGS	10126000	1952-07-19	1070	A
USGS	10126000	1952-07-20	995	A
USGS	10126000	1952-07-21	677	A
USGS	10126000	1952-07-22	700	A
USGS	10126000	1952-07-23	967	A
USGS	10126000	1952-07-24	809	A
USGS	10126000	1952-07-25	281	A
USGS	10126000	1952-07-26	676	A
USGS	10126000	1952-07-27	482	A
USGS	10126000	1952-07-28	820	A
USGS	10126000	1952-07-29	1030	A
USGS	10126000	1952-07-30	1200	A
USGS	10126000	1952-07-31	1000	A
USGS	10126000	1952-08-01	1360	A
USGS	10126000	1952-08-02	1100	A
USGS	10126000	1952-08-03	938	A
USGS	10126000	1952-08-04	462	A
USGS	10126000	1952-08-05	718	A
USGS	10126000	1952-08-06	996	A
USGS	10126000	1952-08-07	1110	A
USGS	10126000	1952-08-08	918	A
USGS	10126000	1952-08-09	974	A
USGS	10126000	1952-08-10	771	A
USGS	10126000	1952-08-11	360	A
USGS	10126000	1952-08-12	958	A
USGS	10126000	1952-08-13	1350	A
USGS	10126000	1952-08-14	1270	A
USGS	10126000	1952-08-15	1010	A
USGS	10126000	1952-08-16	1190	A
USGS	10126000	1952-08-17	1020	A
USGS	10126000	1952-08-18	448	A
USGS	10126000	1952-08-19	468	A
USGS	10126000	1952-08-20	882	A
USGS	10126000	1952-08-21	1190	A
USGS	10126000	1952-08-22	824	A
USGS	10126000	1952-08-23	1060	A
USGS	10126000	1952-08-24	1180	A
USGS	10126000	1952-08-25	563	A
USGS	10126000	1952-08-26	1120	A
USGS	10126000	1952-08-27	1140	A
USGS	10126000	1952-08-28	1320	A
USGS	10126000	1952-08-29	1220	A
USGS	10126000	1952-08-30	1750	A
USGS	10126000	1952-08-31	1710	A
USGS	10126000	1952-09-01	859	A
USGS	10126000	1952-09-02	1220	A
USGS	10126000	1952-09-03	1490	A
USGS	10126000	1952-09-04	1600	A
USGS	10126000	1952-09-05	1240	A
USGS	10126000	1952-09-06	998	A
USGS	10126000	1952-09-07	1250	A
USGS	10126000	1952-09-08	1310	A
USGS	10126000	1952-09-09	1410	A
USGS	10126000	1952-09-10	1560	A
USGS	10126000	1952-09-11	1090	A
USGS	10126000	1952-09-12	912	A
USGS	10126000	1952-09-13	958	A
USGS	10126000	1952-09-14	1430	A
USGS	10126000	1952-09-15	803	A
USGS	10126000	1952-09-16	1080	A
USGS	10126000	1952-09-17	1390	A
USGS	10126000	1952-09-18	1300	A
USGS	10126000	1952-09-19	1130	A
USGS	10126000	1952-09-20	1030	A
USGS	10126000	1952-09-21	1380	A
USGS	10126000	1952-09-22	1160	A
USGS	10126000	1952-09-23	1290	A
USGS	10126000	1952-09-24	1340	A
USGS	10126000	1952-09-25	1120	A
USGS	10126000	1952-09-26	1040	A
USGS	10126000	1952-09-27	1130	A
USGS	10126000	1952-09-28	1360	A
USGS	10126000	1952-09-29	1160	A
USGS	10126000	1952-09-30	1060	A
USGS	10126000	1952-10-01	1270	A
USGS	10126000	1952-10-02	1100	A
USGS	10126000	1952-10-03	1300	A
USGS	10126000	1952-10-04	1420	A
USGS	10126000	1952-10-05	1120	A
USGS	10126000	1952-10-06	1240	A
USGS	10126000	1952-10-07	1560	A
USGS	10126000	1952-10-08	1920	A
USGS	10126000	1952-10-09	1760	A
USGS	10126000	1952-10-10	1600	A
USGS	10126000	1952-10-11	1460	A
USGS	10126000	1952-10-12	1660	A
USGS	10126000	1952-10-13	1470	A
USGS	10126000	1952-10-14	1380	A
USGS	10126000	1952-10-15	1630	A
USGS	10126000	1952-10-16	1800	A
USGS	10126000	1952-10-17	1240	A
USGS	10126000	1952-10-18	745	A
USGS	10126000	1952-10-19	1060	A
USGS	10126000	1952-10-20	712	A
USGS	10126000	1952-10-21	1300	A
USGS	10126000	1952-10-22	1710	A
USGS	10126000	1952-10-23	1570	A
USGS	10126000	1952-10-24	1290	A
USGS	10126000	1952-10-25	1370	A
USGS	10126000	1952-10-26	1890	A
USGS	10126000	1952-10-27	1370	A
USGS	10126000	1952-10-28	1820	A
USGS	10126000	1952-10-29	2120	A
USGS	10126000	1952-10-30	1980	A
USGS	10126000	1952-10-31	1940	A
USGS	10126000	1952-11-01	1870	A
USGS	10126000	1952-11-02	1600	A
USGS	10126000	1952-11-03	1320	A
USGS	10126000	1952-11-04	1320	A
USGS	10126000	1952-11-05	1080	A
USGS	10126000	1952-11-06	1600	A
USGS	10126000	1952-11-07	1530	A
USGS	10126000	1952-11-08	1210	A
USGS	10126000	1952-11-09	1590	A
USGS	10126000	1952-11-10	1970	A
USGS	10126000	1952-11-11	1870	A
USGS	10126000	1952-11-12	1130	A
USGS	10126000	1952-11-13	1550	A
USGS	10126000	1952-11-14	2080	A
USGS	10126000	1952-11-15	2020	A
USGS	10126000	1952-11-16	1780	A
USGS	10126000	1952-11-17	2130	A
USGS	10126000	1952-11-18	2170	A
USGS	10126000	1952-11-19	2060	A
USGS	10126000	1952-11-20	2500	A
USGS	10126000	1952-11-21	2330	A
USGS	10126000	1952-11-22	1980	A
USGS	10126000	1952-11-23	1980	A
USGS	10126000	1952-11-24	1810	A
USGS	10126000	1952-11-25	2010	A
USGS	10126000	1952-11-26	1760	A
USGS	10126000	1952-11-27	1800	A
USGS	10126000	1952-11-28	1580	A
USGS	10126000	1952-11-29	1900	A
USGS	10126000	1952-11-30	1520	A
USGS	10126000	1952-12-01	1130	A
USGS	10126000	1952-12-02	1880	A
USGS	10126000	1952-12-03	1340	A
USGS	10126000	1952-12-04	1440	A
USGS	10126000	1952-12-05	1560	A
USGS	10126000	1952-12-06	1700	A
USGS	10126000	1952-12-07	1840	A
USGS	10126000	1952-12-08	1960	A
USGS	10126000	1952-12-09	1820	A
USGS	10126000	1952-12-10	2040	A
USGS	10126000	1952-12-11	2020	A
USGS	10126000	1952-12-12	1960	A
USGS	10126000	1952-12-13	2450	A
USGS	10126000	1952-12-14	2340	A
USGS	10126000	1952-12-15	2260	A
USGS	10126000	1952-12-16	2050	A
USGS	10126000	1952-12-17	2580	A
USGS	10126000	1952-12-18	2400	A
USGS	10126000	1952-12-19	2220	A
USGS	10126000	1952-12-20	1880	A
USGS	10126000	1952-12-21	1750	A
USGS	10126000	1952-12-22	1860	A
USGS	10126000	1952-12-23	2200	A
USGS	10126000	1952-12-24	2500	A
USGS	10126000	1952-12-25	2380	A
USGS	10126000	1952-12-26	2260	A
USGS	10126000	1952-12-27	1960	A
USGS	10126000	1952-12-28	1940	A
USGS	10126000	1952-12-29	1850	A
USGS	10126000	1952-12-30	1500	A
USGS	10126000	1952-12-31	2170	A
USGS	10126000	1953-01-01	2840	A
USGS	10126000	1953-01-02	1860	A
USGS	10126000	1953-01-03	2220	A
USGS	10126000	1953-01-04	2140	A
USGS	10126000	1953-01-05	1720	A
USGS	10126000	1953-01-06	1960	A
USGS	10126000	1953-01-07	2170	A
USGS	10126000	1953-01-08	2170	A
USGS	10126000	1953-01-09	2130	A
USGS	10126000	1953-01-10	2000	A
USGS	10126000	1953-01-11	2220	A
USGS	10126000	1953-01-12	2140	A
USGS	10126000	1953-01-13	1850	A
USGS	10126000	1953-01-14	2470	A
USGS	10126000	1953-01-15	2260	A
USGS	10126000	1953-01-16	1690	A
USGS	10126000	1953-01-17	1900	A
USGS	10126000	1953-01-18	2140	A
USGS	10126000	1953-01-19	2580	A
USGS	10126000	1953-01-20	3150	A
USGS	10126000	1953-01-21	2820	A
USGS	10126000	1953-01-22	2310	A
USGS	10126000	1953-01-23	3020	A
USGS	10126000	1953-01-24	3190	A
USGS	10126000	1953-01-25	2440	A
USGS	10126000	1953-01-26	1680	A
USGS	10126000	1953-01-27	2430	A
USGS	10126000	1953-01-28	2660	A
USGS	10126000	1953-01-29	2060	A
USGS	10126000	1953-01-30	1460	A
USGS	10126000	1953-01-31	1830	A
USGS	10126000	1953-02-01	2050	A
USGS	10126000	1953-02-02	2280	A
USGS	10126000	1953-02-03	1890	A
USGS	10126000	1953-02-04	2400	A
USGS	10126000	1953-02-05	2120	A
USGS	10126000	1953-02-06	2170	A
USGS	10126000	1953-02-07	2090	A
USGS	10126000	1953-02-08	2200	A
USGS	10126000	1953-02-09	2080	A
USGS	10126000	1953-02-10	1820	A
USGS	10126000	1953-02-11	1740	A
USGS	10126000	1953-02-12	2130	A
USGS	10126000	1953-02-13	2270	A
USGS	10126000	1953-02-14	2190	A
USGS	10126000	1953-02-15	2250	A
USGS	10126000	1953-02-16	1720	A
USGS	10126000	1953-02-17	2280	A
USGS	10126000	1953-02-18	2300	A
USGS	10126000	1953-02-19	2040	A
USGS	10126000	1953-02-20	2150	A
USGS	10126000	1953-02-21	1910	A
USGS	10126000	1953-02-22	1820	A
USGS	10126000	1953-02-23	1520	A
USGS	10126000	1953-02-24	1890	A
USGS	10126000	1953-02-25	1880	A
USGS	10126000	1953-02-26	2010	A
USGS	10126000	1953-02-27	1820	A
USGS	10126000	1953-02-28	1950	A
USGS	10126000	1953-03-01	2260	A
USGS	10126000	1953-03-02	2070	A
USGS	10126000	1953-03-03	2250	A
USGS	10126000	1953-03-04	2460	A
USGS	10126000	1953-03-05	2060	A
USGS	10126000	1953-03-06	1920	A
USGS	10126000	1953-03-07	1840	A
USGS	10126000	1953-03-08	1910	A
USGS	10126000	1953-03-09	1880	A
USGS	10126000	1953-03-10	2120	A
USGS	10126000	1953-03-11	2100	A
USGS	10126000	1953-03-12	1880	A
USGS	10126000	1953-03-13	1720	A
USGS	10126000	1953-03-14	1770	A
USGS	10126000	1953-03-15	1910	A
USGS	10126000	1953-03-16	2100	A
USGS	10126000	1953-03-17	1980	A
USGS	10126000	1953-03-18	1890	A
USGS	10126000	1953-03-19	2070	A
USGS	10126000	1953-03-20	1770	A
USGS	10126000	1953-03-21	1730	A
USGS	10126000	1953-03-22	1710	A
USGS	10126000	1953-03-23	1690	A
USGS	10126000	1953-03-24	1750	A
USGS	10126000	1953-03-25	1820	A
USGS	10126000	1953-03-26	1840	A
USGS	10126000	1953-03-27	1260	A
USGS	10126000	1953-03-28	1760	A
USGS	10126000	1953-03-29	1730	A
USGS	10126000	1953-03-30	1760	A
USGS	10126000	1953-03-31	1840	A
USGS	10126000	1953-04-01	1800	A
USGS	10126000	1953-04-02	2090	A
USGS	10126000	1953-04-03	1740	A
USGS	10126000	1953-04-04	2170	A
USGS	10126000	1953-04-05	2060	A
USGS	10126000	1953-04-06	2040	A
USGS	10126000	1953-04-07	2140	A
USGS	10126000	1953-04-08	1370	A
USGS	10126000	1953-04-09	1760	A
USGS	10126000	1953-04-10	1590	A
USGS	10126000	1953-04-11	1580	A
USGS	10126000	1953-04-12	2300	A
USGS	10126000	1953-04-13	3100	A
USGS	10126000	1953-04-14	1900	A
USGS	10126000	1953-04-15	1810	A
USGS	10126000	1953-04-16	2100	A
USGS	10126000	1953-04-17	1650	A
USGS	10126000	1953-04-18	1770	A
USGS	10126000	1953-04-19	1950	A
USGS	10126000	1953-04-20	1740	A
USGS	10126000	1953-04-21	1990	A
USGS	10126000	1953-04-22	1940	A
USGS	10126000	1953-04-23	2010	A
USGS	10126000	1953-04-24	2560	A
USGS	10126000	1953-04-25	2930	A
USGS	10126000	1953-04-26	2790	A
USGS	10126000	1953-04-27	2350	A
USGS	10126000	1953-04-28	2920	A
USGS	10126000	1953-04-29	2890	A
USGS	10126000	1953-04-30	2710	A
USGS	10126000	1953-05-01	2920	A
USGS	10126000	1953-05-02	3050	A
USGS	10126000	1953-05-03	2610	A
USGS	10126000	1953-05-04	2130	A
USGS	10126000	1953-05-05	2540	A
USGS	10126000	1953-05-06	2220	A
USGS	10126000	1953-05-07	1660	A
USGS	10126000	1953-05-08	1390	A
USGS	10126000	1953-05-09	1710	A
USGS	10126000	1953-05-10	1590	A
USGS	10126000	1953-05-11	1540	A
USGS	10126000	1953-05-12	1740	A
USGS	10126000	1953-05-13	1440	A
USGS	10126000	1953-05-14	1470	A
